game_id,precision,recall,f1,original_background_story,generated_background_story,generated_skill_tree,generated_txt_path,error
6750,0.8239853382110596,0.8124427199363708,0.8181732892990112,"Ragna the Bloodedge is the main protagonist of the BlazBlue series from Calamity Trigger to Central Fiction. He harbors a deep hatred of the Novus Orbis Librarium and aims to annihilate the organization. In turn, the NOL places the highest-ever bounty in history on his head. Ragna possesses a powerful form of ars magus (magic weapon) called the Azure Grimoire or BlazBlue which is central to the main conflict of the series.","Kaelen grew up in the secluded mountain peaks of the Iron Range, where the winds howl with enough force to strip the flesh from bone. Trained by the silent monks of the Altitude Temple, he learned to harness air currents to augment his striking speed. Unlike his predecessors who sought inner peace, Kaelen sought combat perfection to prove that speed triumphs over brute strength. He left the monastery to test his technique in the global tournament, seeking the champion who defeated his master years ago. Kaelen struggles with the burden of expectation, as his master was disgraced in the previous tournament, and he must restore honor to his school. He fights not for glory, but to force the world to recognize the viability of the ""Gale Fist"" style. His internal conflict lies in his desire for mercy versus the ruthless efficiency required to win. The stakes are high, as a loss would mean the dissolution of his fighting style by the ruling martial council.","- Tier 1:
  - Gale Palm: A quick palm strike that pushes the opponent back slightly.
  - Wind Step: A short dash forward that passes through projectiles.
  - Rising Current: An upward striking move used for anti-air defense.
- Tier 2:
  - Cyclone Kick: A spinning kick that hits multiple times while moving forward.
  - Air Pressure: A projectile move consisting of a fast-moving ball of compressed air.
  - Counter Gust: A parry move that opens the opponent for a counterattack.
- Tier 3:
  - Tempest Rush: A devastating combo of rapid strikes ending in a heavy knockback.
  - Vacuum Trap: A move that pulls the opponent closer to set up a combo.
  - Eye of the Storm: A temporary buff that increases movement speed and jump height.",glm_results\6750.txt,
26845,0.8081827163696289,0.8399274349212646,0.8237493634223938,"Edelgard is a playable character and one of the main protagonists in Fire Emblem: Three Houses. She is the princess and the future emperor of the Adrestian Empire. In the Officers Academy, she is the leader of the Black Eagles.","Valerius Thorne spent a decade as a cold-blooded mercenary, selling his tactical genius to the highest bidder until a tragic loss made him question the cost of his contracts. Wandering aimlessly, he was intercepted by envoys from the Iron Concord, an ancient order dedicated to preserving the fragile peace of the continent. Impressed by his unique combat prowess and ability to inspire loyalty in chaotic situations, the Grand Archon invites him to serve as a professor at the Spire of Aethelgard. There, he must choose to mentor one of three distinct student houses, each representing a different regional philosophy of war. Though he initially refuses to take responsibility for young lives, he realizes that the growing darkness in the East requires a new generation of heroes to combat it. Valerius struggles to transition from a soldier who follows orders to a teacher who must give them, fearing his own checkered past will lead his students astray. As mysterious forces assault the borders of the land, he must guide his chosen students through rigorous academic trials and brutal tactical battles. Ultimately, the house he chooses to lead will determine the political landscape of the kingdom and the fate of the world.","- Tier 1:
  - Rallying Cry: Grants a small attack boost to all allies within a two-tile radius.
  - Defender's Stance: Allows Valerius to reduce incoming damage by 30% when not acting.
  - Field Lesson: Teaches a selected student a temporary passive skill for the duration of the battle.
- Tier 2:
  - Tactical Shift: Allows a selected student unit to move again after acting, once per turn.
  - Gambit Command: Deploys a unique battalion of soldiers to attack a specific grid area.
  - Professor's Insight: Reveals hidden enemy placements and increases critical hit rate for the squad.
- Tier 3:
  - Winds of Change: Completely reverses the turn order, forcing enemies to act last for two cycles.
  - Divine Retribution: Unleashes a massive AOE attack that ignores terrain cover and defense stats.
  - Legacy Unlocked: Permanently unlocks a hidden potential in a chosen student unit during battle.",glm_results\26845.txt,
3025,0.8216478824615479,0.8180655837059021,0.8198528289794922,"Talion is one of the two player-controlled protagonists in both Middle-earth: Shadow of Mordor and Middle-earth: Shadow of War, alongside Celebrimbor. However, they share the same body. 
 
A descendant of the Northmen in Rhovanion, and raised in Minas Tirith, he is a loyal Ranger of Gondor, where he then rose the rank of Captain of the Black Gate. After the tragic demise of his family and himself, Talion was revived by Celebrimbor, an immensely powerful Wraith; where the two joined forces and began a quest for vengeance on those responsible for the death of his loved ones the Black Hand of Sauron.","Kael Ashbound was once an ordinary village watchman in a peaceful border settlement, living a quiet life with his wife and young daughter. When the Shadow Legions swept through the region on a campaign of slaughter, he watched helplessly as everything he loved burned to ash. He died with a rusted blade in his hand, cut down while trying to shield his family from the invaders. Yet death did not claim him fully—the ancient curse permeating the Land of Shadows bound his restless spirit to his charred remains, forcing him to rise again as something neither alive nor truly dead. Now Kael wanders the twilight realm driven by a singular purpose: to hunt down those who ordered the massacre and destroy them one by one. His existence is a torment, caught between worlds, remembering only fragments of his past life through the memories of those he slays. The enemies he faces are beginning to remember him, whispering tales of the Hollow Man who cannot be killed, and the shadows themselves seem to bend to his growing wrath.","- Tier 1:
  - Ash Strike: Infuse your weapon with lingering rage to deal increased damage with each consecutive hit.
  - Wraith Step: Briefly become intangible to pass through enemies and avoid incoming attacks.
  - Grave Sense: Detect nearby enemies through walls and see their combat rank and name.
- Tier 2:
  - Ember's Echo: Leave behind a ghostly trail of burning footprints that damages pursuing enemies.
  - Memory Drain: Extract combat knowledge from defeated foes, gaining a temporary boost to counter their specific weapon type.
  - Phantom Chains: Bind a single enemy in spectral restraints, stunning them for several seconds.
- Tier 3:
  - From the Ashes: Automatically revive once per encounter with partial health when your mortal body is destroyed.
  - Mark of Doom: Permanently brand a nemesis enemy, dealing double damage and tracking their location across the map.
  - The Final Grave: Create a zone of darkness that pulls all nearby enemies inward and crushes them with shadow pressure.",glm_results\3025.txt,
7330,0.818250298500061,0.8115935921669006,0.8149083256721497,"Felicia was first introduced in Darkstalkers: The Night Warriors as one of two female characters alongside Morrigan Aensland. She has appeared in every game in the series and in numerous cross overs including Marvel vs. Capcom 2: New Age of Heroes along with Morrigan, Baby Bonnie Hood and Anakaris. 
 
Felicia is a Catwoman who was taken in and raised by a Sister named Rose who gave her the name Felicia from the word Felicity. Despite her identity as a Darkstalker being exposed, she was not turned away by her as Felicia had feared. When Rose passed away, Felicia left her town hoping to be a musical star. 
 
She is an energetic and optimistic catgirl who enjoys singing, dancing and making friends with people. All she wishes for is peaceful coexistence with humans and doesn't resort to fighting unless she cannot avoid it. Because of this, she stands out among all the other Darkstalkers, many of whom are antihero at best. Her nice attitude has made some people tolerate Darkstalkers more and this gives her more motivation to persuade more humans to accept them since Felicia loves humans due to their personalities and open-mindedness, despite some not accepting Darkstalkers easily she doesn't give up her passion to make friends with the ones that care.","Kibo was never born in the traditional sense but sprang into existence from the collective dreams of a sleeping universe. As a newly manifested ""Weaver,"" his purpose is to maintain the delicate balance between structure and chaos in the Realm of Infinite Canvas. He wanders through diverse biomes, fixing glitches left behind by the chaotic entity known only as The Eraser. Though small and seemingly insignificant, Kibo carries the burden of a fading world on his shoulders, armed only with a magical stylus that can alter reality. He seeks to unite the scattered inhabitants, hoping their combined creativity can push back the encroaching void. His internal struggle lies in believing that his own creations are worthy enough to stand against the masterpiece of the universe. Every block placed and every path cleared is a small victory against the stagnation threatening to consume everything. With every new dawn, Kibo wakes up ready to shape his own destiny, one pixel at a time.","- Tier 1:
  - Terrain Painter: Modifies ground tiles to create platforms or bridges over gaps.
  - Stylus Strike: A basic melee attack that knocks back nearby enemies.
  - Hop-Sketch: A short vertical leap that leaves a temporary chalk outline to distract foes.
- Tier 2:
  - Palette Swap: Changes the color of environmental objects to alter their physical properties.
  - Blueprint Recall: Saves the current state of a small area to revert traps or hazards instantly.
  - Golem Summon: Constructs a temporary ally from loose debris to push heavy objects.
- Tier 3:
  - World Weaver: Instantly generates complex structures like houses or towers for vertical traversal.
  - Chromatic Burst: Releases a screen-clearing wave of pure creative energy that stuns all enemies.
  - Architect's Insight: Reveals hidden paths and secret collectibles within a large radius.",glm_results\7330.txt,
1050,0.8210770487785339,0.8257243633270264,0.8233941197395325,"Agent 47 is the main character from the Hitman series and a highly skilled assassin, both in ability and in his techniques. He's a relatively emotionless assassin, but can now and then show some signs of morality, like when confessing his sins to Father Vittorio. Agent 47 doesn't work to gain money, but to have a purpose in life.

He is emotionally closed off to the suffering of others when appropriate on a contract, even if they remind him of himself at a younger age. His absolute highest priority is completing his contract. He will sacrifice innocents if he must, but he will kill the target. Vocally, he rarely raises his voice, choosing to speak in a calm and relaxed manner at all time. When speaking to another person, he can perfectly mask his true intentions and fool the other party with no effort. Agent 47 approaches his assassinations with professionalism but will, however, not show any hesitation or remorse when it comes to killing or silencing witnesses and other potential threats to his mission. 

His genetically engineered mind and body make competition next to nothing, and for this reason, Agent 47 is considered to be the world's most greatest assassin.","Kira Vance emerged from the wreckage of a black-site facility buried in frozen mountains, the sole survivor of a genetic engineering program designed to create undetectable assassins. Raised in isolation and trained from childhood, Kira possesses heightened perception and an unnatural aptitude for reading human behavior—traits engineered into every cell. When corporate sponsors destroyed the facility to erase their tracks, Kira entered the underworld as a contract killer, leveraging unique abilities to become one of the most precise operatives in the field. Each mission is approached with forensic meticulousness: studying target patterns, environment, and psychology before executing the perfect strike. Wealth accumulates, but Kira's true motivation lies in tracing the architects of their existence, seeking answers about identity that no amount of conditioning could suppress. Nightmares of procedures and faces that cannot be named plague every moment of rest, blurring the line between implanted memory and reality. Five current contracts promise a trail leading directly to the organization that built Kira—but trusting any employer could mean walking into the very trap spent years escaping.","- Tier 1:
  - Shadow Meld: Reduces enemy detection range significantly when stationary in darkness.
  - Forensic Eye: Highlights usable objects, structural weak points, and entry routes in the environment.
  - Quick Change: Allows equipping found disguises to bypass restricted areas and lower suspicion.
- Tier 2:
  - Compounded Toxin: Permits crafting of slow-acting poisons from collected environmental materials.
  - Pulse Perception: Reveals enemy heartbeats through walls for a limited duration.
  - Ghost Protocol: Neutralized targets are automatically hidden from patrol routes and alarms.
- Tier 3:
  - Identity Theft: Extended duration disguises withstand close scrutiny from guards and officers.
  - Critical Anatomy: Grants a single perfect shot opportunity that guarantees instant neutralization.
  - Smoke Escape: Deploys a disorienting smoke screen granting temporary invisibility for emergency exits.",glm_results\1050.txt,
9630,0.8152492642402649,0.8426687717437744,0.8287323117256165,"Preston Garvey is a senior officer of the Commonwealth Minutemen, a volunteer defense militia operating in the Commonwealth in 2287. He is also available as a companion of the Sole Survivor.","Ellis Draven was born inside Haven-7, a subterranean bunker designed to preserve humanity through the nuclear winter. For twenty-three years, they trained as an engineer, maintaining the ancient systems that kept their community alive. When the bunker's life support catastrophically failed, Ellis was the only one to reach the emergency exit in time. They emerged into a sun-scorched wasteland where mutated creatures and desperate scavengers fight over the remnants of the old world. Ellis's goal is to construct a regional power grid, bringing electricity and hope back to the scattered settlements. Internally, they battle the guilt of being the sole survivor and the paralyzing fear that they are not strong enough for this world. Every person they meet tests their ability to trust again after years of isolation. The wasteland is unforgiving, but Ellis carries the technical knowledge and determination needed to rebuild civilization.","- Tier 1:
  - Salvage Efficiency: Collect 25% more materials from scrap piles and ruined structures.
  - Rad-Resistance: Reduce radiation damage from environmental hazards by 15%.
  - Sharp Eyes: Highlight lootable objects and detect nearby threats through walls.
- Tier 2:
  - Jury-Rigging: Craft weapons and tools from improvised parts without a workbench.
  - Negotiator: Unlock additional dialogue options and receive better prices with traders.
  - Steady Aim: Increase accuracy with all ranged weapons while moving.
- Tier 3:
  - Settlement Architect: Build and upgrade community structures with reduced resource cost.
  - Inspiration: Allied NPCs gain bonuses to damage and health when near you.
  - Enduring Spirit: Once per day, survive a fatal blow with 1 health point remaining.",glm_results\9630.txt,
9727,0.8203461170196533,0.8272451162338257,0.8237811923027039,"Ashley is a smart cookie. She's often found in the library, studying away with her nose in a book. 

After spending a lot of time with her study-partner Chris, Ashley wonders if he's interested in her as more than just a friend, but she soon snaps out of it - Chris would never ask her out anyway. 

Her overactive imagination means that she's jumpier than a paranoid kangaroo. She's not a fan of anything scary.","Elias Marsh worked as a deep-sea communications technician, stationed at the underwater research facility to maintain critical data links with the surface. When the catastrophic event struck, he was trapped in a malfunctioning cryo-pod and awoke days later to find the station transformed into a nightmarish labyrinth. His memories are fragmented, and he cannot recall the events leading up to the disaster. The station's omnipresent AI claims to be his only ally, yet its voice triggers a deep unease he cannot explain. As Elias navigates flooded corridors and encounters the corrupted remnants of the crew, he uncovers documents suggesting he may not be who he believes he is. Each terminal he hacks reveals pieces of a conspiracy involving consciousness transfer and human experimentation. The deeper he descends, the more he questions his own identity and his role in the station's downfall. Elias must decide whether to uncover the truth about himself or escape before the horrors consume what remains of his mind.","- Tier 1:
  - Signal Boost: Highlights interactive objects and electronic terminals through walls.
  - Shallow Breath: Reduces noise output, making it harder for enemies to detect movement.
  - Sprint Burst: Provides a short burst of speed to escape pursuing threats.
- Tier 2:
  - Distraction Protocol: Remotely triggers alarms or lights to divert enemy attention away from the player.
  - Emergency Seal: Temporarily locks doors behind the player to slow down pursuers.
  - Neural Dampener: Increases resistance to psychological effects and improves vision in dark areas.
- Tier 3:
  - Ghost Protocol: Grants brief invisibility when standing perfectly still in shadows.
  - System Override: Allows remote hacking of the station AI to temporarily reveal enemy positions.
  - Memory Echo: Unlocks hidden messages in documents and terminals that reveal secret passages and alternate routes.",glm_results\9727.txt,
2062,0.8283512592315674,0.8215616941452026,0.8249424695968628,"Kiryu Kazuma is the former main protagonist of the Yakuza series from the first Yakuza up until Yakuza 6.

Kiryu is the honor-bound dreamer of the dark Yakuza world. He is not the type to judge others and is generally accepting of anyone who is friendly towards him. He lives by a strict code of honor and holds a very strong sense of justice. While he is extremely kind and goes out of his way to help civilians, he considers himself a Yakuza at heart, commonly using violence above words, so long as it is justified.

He generally lets his actions and mannerisms speak for him when possible. He tends to be the listening ear to the world, giving advice in response to his environment rather than seeking out conversations. He is wise but certainly not all-knowing, and generally means well for those around him, which makes him surprisingly pragmatic and well-liked.

Kiryu loves kids and shows himself to be a relatively competent caretaker to the children at Morning Glory Orphanage, with some help from Haruka Sawamura. He is genuine and understanding, bonding with the children through shared experiences. He tries to treat them all as fairly as possible and goes out of his way to keep them all safe and happy, whether that means putting on a wrestling match to cheer them up, or refusing to sell the land even in the face of a large sum of money.","Daichi Watanabe was once a decorated detective in the organized crime division, renowned for his unyielding sense of justice. His world shattered when he was framed for a crime he didn't commit by the very syndicate he swore to dismantle. Stripped of his badge and reputation, he now operates in the grey area of the city's red-light district as a private investigator. He is driven by a singular motivation: to clear his name and expose the corruption rooted deep within the police force. Internally, Daichi battles the ghosts of his past failures and the constant temptation to abandon his moral code for quicker results. The stakes rise when he uncovers a conspiracy that threatens to ignite a war between rival factions, endangering the innocent civilians he protects. As one of four protagonists, his unique perspective allows him to access information and areas others cannot. He fights not just with his fists, but with a sharp mind honed by years on the force.","- Tier 1:
  - Cheap Shot: A quick strike that interrupts enemy attacks and lowers their defense.
  - Streetwise: Highlights interactive objects and clues in the environment for investigation.
  - Adrenaline Rush: Temporarily increases movement speed to dodge incoming attacks.
- Tier 2:
  - Grappling Takedown: Daichi grabs an enemy and slams them into the ground, stunning nearby foes.
  - Hardboiled: Passive ability that reduces damage taken when Daichi's health is below 30%.
  - Chain Combo: Links light attacks into a heavy finishing blow for increased damage.
- Tier 3:
  - Heat Action: Unleashes a cinematic, context-sensitive finishing move using environmental objects.
  - The Long Arm: Daichi calls in a favor to summon a temporary police drone for crowd control.
  - Unyielding Resolve: Automatically revives Daichi with 25% health once per battle upon being knocked out.",glm_results\2062.txt,
1529,0.8176553249359131,0.8210882544517517,0.8193681240081787,"Jak is the main protagonist of the ""Jak and Daxter"" video game series developed by Naughty Dog. He is a brave, agile hero with spiky blond hair and green eyes. As the series progresses, Jak initially appears as a silent and curious youth but gains a voice and a more complex personality. Throughout the games, Jak undergoes significant transformations, gaining various eco powers that enhance his abilities, such as super speed, strength, and dark and light eco powers. His journey is often accompanied by his witty and talkative sidekick, Daxter, who provides comic relief. Jak's character development, his evolving abilities, and the richly designed world of the series make him a memorable and iconic figure in the realm of action-adventure gaming.","Jarek ""Strata"" Vane was once a renowned cartographer of the Cloud Sea, mapping the shifting gravity wells that connect the floating islands of his fractured world. Following the events of the first expedition where his mentor was lost to the Abyss, Jarek retired his badge to live in solitude among the scrap merchants of the lower decks. However, the recent activation of dormant ancient beacons has caused the islands to destabilize, threatening to collapse the entire archipelago into the void. Driven by guilt and a need for redemption, he dons his upgraded equipment to silence the beacons before the world falls apart. He struggles with the weight of leadership, knowing that every shot he fires has consequences for the fragile ecosystem below. Armed with his trusty variable-caliber rifle and experimental jump-pack, he sets out to traverse the open skies one last time. The journey forces him to confront the physical manifestation of his past failures while battling rogue automated sentinels.","- Tier 1:
  - Kinetic Dash: Propels the character forward a short distance to dodge incoming projectiles or cross gaps.
  - Impact Rounds: Basic shots deal increased damage and stagger unarmored enemies briefly.
  - Anchor Tether: Creates a temporary zip line between two points for rapid traversal.
- Tier 2:
  - Sky Mine: Deploys a floating proximity explosive that detonates when enemies draw near.
  - Vantage Point: Highlights interactable objects and enemy weak points through solid surfaces.
  - Recoil Boost: Firing downwards while airborne grants an extra jump boost for added height.
- Tier 3:
  - Graviton Singularity: Fires a canister that creates a localized gravity well, pulling nearby enemies into a cluster.
  - Phase Shift: Temporarily renders the character invulnerable and invisible for three seconds.
  - Precision Overload: Greatly increases critical hit chance but generates significant weapon heat.",glm_results\1529.txt,
4,0.8326398134231567,0.8292821645736694,0.8309575915336609,"The protagonist of the Thief games is called Garrett, a master thief with a cynical view who wishes nothing more than to be left alone. He unwittingly becomes involved in a series of dramatic events, even though he just want to steal in peace. Growing up without any parents, he spent his childhood on the streets, having to pickpocket from people with money in order to survive. Later on a secret organization called The Keepers (dedicated to observe and maintain stability in the city) decided to recruit him. Garrett was given training in the arts of stealth, but soon found that it was way more profitable to make use of these skills as a thief than to continue working as an agent.

Garrett has a strong sense of professional pride as a thief, as well as self-interest. Being cynical and sarcastic, with a loyalty only to himself, he usually refuses to kill while on the job, stating that he's a thief and not a murderer.

During an incident, Garrett's right eye was pulled out from his socket. That's why he has a scar around the eye, as well as an experimental mechanical prosthetic. Weapons he uses includes a sword and bow, mines and the Blackjack.","Born in the suffocating smog of the lower districts, Elias Vane learned early that survival required silence and a quick hand. The city’s plague did not discriminate, but the wealthy hoarded the medicine, leaving the poor to rot in the streets. Elias watched his family wither away while the aristocracy feasted behind high walls, fueling a cold, calculated hatred within him. He turned to theft not for greed, but to redistribute the resources needed to keep his neighborhood alive. Over the years, his reputation grew from a common pickpocket to a ghost story told in the mansions of the elite. He moves through the city's shadows like a phantom, bypassing clockwork locks and evading mechanical sentries with ease. His current objective is the ""Heart of the Spire,"" a gemstone rumored to power the city’s oppressive surveillance network. If he can steal it, he might finally break the grip of fear that holds his home in chains.","- Tier 1:
  - Shadow Meld: The character becomes significantly harder to detect when standing in dimly lit or dark areas.
  - Quick Fingers: Allows for faster looting of containers and pickpocketing from unaware guards.
  - Urban Grip: Increases movement speed when climbing pipes, ledges, and vertical surfaces.
- Tier 2:
  - Smoke Veil: Deploys a blinding powder cloud that disorients nearby enemies and provides a quick escape route.
  - Glass Cutter: Silently creates a passage through reinforced windows without triggering noise sensors.
  - Whispers of the City: Reveals the patrol routes of enemies through walls for a short duration.
- Tier 3:
  - Ghost Walk: Grants temporary invisibility and silenced footsteps for a few seconds after leaving a hiding spot.
  - Saboteur’s Instinct: Safely disables mechanical traps and locks them down permanently without needing tools.
  - From the Abyss: An instantaneous takedown from above that produces no sound and leaves no body trace.",glm_results\4.txt,
7609,0.8161921501159668,0.8176381587982178,0.8169145584106445,"A beautiful bottle-blonde with a mischievous nature, fun is Jessica's raison d'être. First on the guest list at any party, if there's one thing she's not, it's shy.

Her fun-loving nature has certainly managed to turn Mike's head - he dumped Emily in order to get with her.

A childhood ballerina, Jessica once wanted to be a cheerleader... until she realized that it was going be quite a lot of work.","Elena Marsh grew up in a quiet mining town shadowed by a dense mountain range, raised by her grandmother after her parents vanished during a hiking expedition. She returns to her childhood home after receiving a cryptic letter hinting that her parents might still be alive, drawing her into a nightmarish mystery. Driven by guilt over a childhood argument she never resolved with them, she seeks the truth at any cost. Her internal conflict stems from her paralyzing fear of the dark, a phobia she must confront while exploring abandoned mines and shadowed forests. Elena carries her father's old compass, a symbol of guidance she desperately clings to when panic sets in. As she uncovers disturbing secrets about the mountain and its history of disappearances, she must decide how much of herself she is willing to sacrifice. Her choices ripple through the lives of seven others who joined her on the mountain for different reasons. The butterfly effect of her decisions will determine who survives until dawn.","- Tier 1:
  - Steady Nerves: Reduces the timing window penalty for failed quick-time events during calm moments.
  - Keen Eye: Highlights interactable objects and clues within a small radius automatically.
  - Quick Reflexes: Grants a second chance input window for single-button reaction prompts.
- Tier 2:
  - Survivor's Instinct: Reveals the general direction of the nearest safe room or hiding spot.
  - Cold Read: Allows Elena to deduce character traits and potential betrayals through dialogue hints.
  - Improviser: Enables use of environmental objects as temporary distraction tools.
- Tier 3:
  - Iron Will: Removes one ""wrong choice"" consequence per playthrough, altering a butterfly effect branch.
  - Bond of Trust: Unlocks a unique cooperative action with one allied character during scripted chase sequences.
  - Final Resolve: If Elena is the last survivor, she gains increased movement speed and stealth for the final chapter.",glm_results\7609.txt,
76885,0.7983648180961609,0.8290812969207764,0.8134331703186035,"Isabella ""Ivy"" Valentine is a character in the Soul series of fighting games. She appears in every game since Soulcalibur.","Aldric Thorne was once a celebrated captain of the Royal Vanguard, entrusted with protecting the kingdom's most sacred relics during the turbulent wars of the 16th century. During a fateful mission to transport a mysterious artifact, his unit was betrayed from within and slaughtered by masked assailants. Aldric alone survived, but was framed for the theft and massacre by the very conspirators who orchestrated the attack. Stripped of his rank and branded a traitor, he has wandered for three years as a mercenary, sharpening both his blade and his resolve. Now whispers of the artifact's reappearance have drawn him to a gathering of warriors, each seeking the relic for their own purposes. Aldric enters the fray not for power or glory, but to reclaim his honor and expose the hidden truth behind the betrayal. The tournament arena becomes his proving ground, and every opponent defeated brings him closer to vengeance. His sword arm remains steady, but his heart carries the weight of comrades lost and justice denied.","- Tier 1:
  - Cleaving Strike: Aldric delivers a powerful overhead slash that breaks through enemy guard and deals moderate damage.
  - Iron Resolve: Temporarily reduces incoming damage by reinforcing his defensive stance with focused breathing.
  - Swift Advance: A quick forward dash that closes distance rapidly while maintaining defensive readiness.

- Tier 2:
  - Crimson Fury: A rapid chain of three sword strikes enhanced by burning determination, each hit stronger than the last.
  - Shield Breaker: A heavy thrust designed to shatter protective barriers and leave opponents vulnerable.
  - Counter Stance: Aldric enters a parry-ready posture that automatically counters the next incoming melee attack.

- Tier 3:
  - Vanguard's Wrath: Aldric channels his fallen comrades' strength into a devastating sweeping attack that hits all nearby enemies.
  - Relic-Bound Strike: A legendary finishing move that channels ancient power into an unblockable critical strike.
  - Indomitable Spirit: Aldric gains temporary invincibility as sheer willpower pushes his body beyond normal human limits.",glm_results\76885.txt,
9141,0.8259799480438232,0.801946759223938,0.813785970211029,"Faust is a recurring character in the Guilty Gear series. He is a medical genius gone insane and sane once more, and is probably one of the most unorthodox characters in the series. Having discarded his old identity, Faust is an itinerant healer dedicated to saving everyone he can to atone for his sins. 
 
Faust's extreme height and light weight give him a bizarre, tall, lanky physical appearance, and allows him to tower over every other character in the series—although he rarely does, due to his extremely low fighting stance. He wears a paper bag as a mask with one eyehole, which in one of his Taunts he takes off to reveal a glowing bald head and obscured face, and wields a giant scalpel as a weapon. 
 
His usual outfit consists of a collared, light-blue shirt with a black or yellow tie, green pants, and a stylized white coat with several sizable grey bolts on his shoulders and black belts. In -STRIVE-, Faust receives a major redesign: He wears simple light-blue scrubs, white gloves, a stethoscope around the neck, and mostly-white sneakers. It exposes an extremely skinny build and a stitched patch on the right side of his chest area. 
 
Going mad shattered whatever Faust's personality might have been, and even though he regained his sanity, a good deal of that wreckage is now permanent. And yet, contrary to his eccentric style and transportation methods, it is only in the battlefield that he can easily be described as ""wacky"".","Rylin grew up in the secluded Cloud Sanctuary, a monastery hidden among the peaks where monks practiced the ""Way of the Current,"" a martial art focused on fluidity and wind manipulation. He was the youngest prodigy in the temple's history, mastering techniques that took others decades to learn. However, his brash attitude and desire for excitement often clashed with the elders' teachings of patience and defense. When a rival faction challenged the sanctity of the Sanctuary, Rylin saw an opportunity to prove his worth beyond the monastery walls. He fights to restore the honor of his home and to test the limits of his speed against the world's strongest warriors. Internally, Rylin struggles with the fear that his speed is fleeting and that he lacks the raw power to protect those he cares about. He hides this insecurity behind a confident smirk and a blur of motion.","- Tier 1:
  - Gale Palm: Rylin thrusts his palm forward, releasing a short-range burst of pressurized air that stuns the opponent.
  - Drift Step: A quick dash ability that allows Rylin to phase through incoming projectiles for a split second.
  - Updraft: A defensive maneuver where Rylin creates a wind barrier, deflecting high attacks and pushing the opponent back.
- Tier 2:
  - Cyclone Kick: Rylin spins horizontally in the air, delivering a multi-hit combo that covers distance quickly.
  - Wind Shear: Rylin slashes his hand downward, creating a blade of wind that hits overhead, catching crouching opponents.
  - Zephyr Sprint: A passive buff that increases Rylin's movement speed and jump height for a short duration.
- Tier 3:
  - Typhoon Rush: Rylin dashes through the opponent multiple times from different angles, creating a vortex of wind that ends with a powerful knockback strike.
  - Eye of the Storm: Rylin enters a state of hyper-focus, slowing down time for everyone else, allowing him to chain multiple combos together effortlessly.
  - Heavenly Ascent: A devastating anti-air ultimate where Rylin launches the opponent into the sky and slams them back down with a concentrated blast of wind energy.",glm_results\9141.txt,
7344,0.8149116635322571,0.8162493705749512,0.8155800104141235,"Ori is a small white creature with a similar stance to a human or a bunny and has a cat-like tail and large black eyes with white pupils. They have two short horn-like antennae on top of their head, and underneath them there are larger ears, which droop when Ori is unhappy or weak. Ori's feet have small white hooves, as seen in their 3D model sheet. Their name is of Hebrew origin, literally meaning ""my light""[1].

Ori's nature is largely up to the player, but they do have some distinct personality traits. Throughout the prologue sequence, it is seen that Ori's personality is akin to that of a young child, being very innocent and dependent on their caregiver. But as the story goes on, Ori's character shows a massive amount of determination; even in the face of death itself, Ori never once gives up hope. Ori is also very forgiving and kind-hearted, willing to help those who have entered the darkness. In general, Ori is incredibly altruistic and chooses to focus on the well being of the world around them before their own needs.","Kiri was left at the doorstep of the village elder as an infant, wrapped in an azure cloak with no explanation or trace of origin. Raised in the secluded settlement of Thornhollow, Kiri always felt an unusual connection to the ancient lantern discovered in the village shrine—a relic said to hold the last ember of the world's heart. When the great storm shattered the protective barrier surrounding Thornhollow, the lantern awoke and chose Kiri as its bearer. Now the land itself begins to wither, rivers turn to ash, and the elders speak of a darkness rising in the forgotten depths beneath the mountains. Kiri must venture beyond the only home ever known to reignite the beacons that sustain their world, all while confronting the fear of being unworthy of such a burden. The journey forces Kiri to choose between saving the village that provided shelter or pursuing the truth of a forgotten lineage that might hold the key to restoring everything. Every step deeper into the dying world reveals that the true enemy may not be the spreading darkness, but the sacrifices required to push it back.","- Tier 1:
  - Lantern's Embrace: Kiri surrounds themself with a protective light aura that reduces incoming damage by fifteen percent for a short duration.
  - Vine Tether: A spectral vine extends from Kiri's lantern to grapple onto distant ledges or pull small enemies closer.
  - Wind Wisp: Summons a small guiding wisp that reveals hidden collectibles and secret paths in the immediate area.
- Tier 2:
  - Ember Burst: Kiri releases a burst of golden flame from the lantern that damages nearby enemies and illuminates dark areas.
  - Root Ward: Creates a temporary barrier of intertwined roots that blocks projectiles and provides a moment of safety.
  - Spirit Dash: Kiri phases forward in a blur of light, passing through enemies and thin obstacles without taking damage.
- Tier 3:
  - Heartfire Resonance: The lantern unleashes its full power, creating a massive area of healing light that restores health and revives fallen allies over time.
  - Stormbreak Strike: Kiri channels the lantern's energy into a powerful overhead slam that creates shockwaves stunning all enemies on screen.
  - Sacrifice of Dawn: A desperate move where Kiri gives up half their remaining health to deal massive damage to all enemies within range and fully recharge the lantern's abilities.",glm_results\7344.txt,
